url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,40,26
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,20,10
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,13,6
/Atracsys/SlicerAstmPhantomTest/tree/master,10,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,9,5
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,8,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,6,5
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,6,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/gt,5,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,4,2
