url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,19,13
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,3,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,3,2
/Atracsys/SlicerAstmPhantomTest/blob/master/SlicerAstmPhantomTest.png,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,2,2
/Atracsys/SlicerAstmPhantomTest/tree/github-repo-stats,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,1,1
/Atracsys/SlicerAstmPhantomTest/branches,1,1
