url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,26,17
/Atracsys/SlicerAstmPhantomTest/tree/master,8,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,2,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/CMakeLists.txt,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/ftk250_RAS.stl,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,1,1
