url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,81,26
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,19,7
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,13,5
/Atracsys/SlicerAstmPhantomTest/blob/master/License.txt,10,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,9,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,3,3
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,3,2
/Atracsys/SlicerAstmPhantomTest/blob/47c75094114fc65594502eeef0a4103c0073d0f2/AstmPhantomTest/AstmPhantomTest.py,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/pointer_RAS.stl,3,1
