url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,32,17
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,14,2
/Atracsys/SlicerAstmPhantomTest/blob/master/SlicerAstmPhantomTest.png,3,1
/Atracsys/SlicerAstmPhantomTest/tree/github-repo-stats/Atracsys/SlicerAstmPhantomTest,3,1
/Atracsys/SlicerAstmPhantomTest/tree/Static_test,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,2,1
/Atracsys/SlicerAstmPhantomTest/branches,2,1
/Atracsys/SlicerAstmPhantomTest/pulls,2,1
/Atracsys/SlicerAstmPhantomTest/tree/github-repo-stats/Atracsys/SlicerAstmPhantomTest/ghrs-data,2,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,2,1
